stage,index,year,version,page,paragraph,2500Bott,singlebott,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transcational,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,transactional,bott_list
0.0,20,2020,October_2020,3,"The new work environment has changed a lot of things, and here are three products that can offer some much-needed  remote control. First up is an app called FILMIC Pro, which provides mobile devices with cinema controls. Next is Bitcentral’s FUEL for  coordinating advertising with news content  (hint: no pre-rolls are involved). Finally, there’s  Touch stream’s VirtualNOC, which ensures that stream output is going out in the network operations center (NOC) without problems.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0
0.0,140,2020,October_2020,23,"The promise of ATSC 3.0 is the ability to  multicast audio, video, and data. Live streaming is often unable to scale to TV-sized audiences; one reason is that it doesn’t support multicast delivery. ATSC 3.0 does, plus it allows for targeted personalized advertising, which means the broadcast world will have combined the digital promise of targeting with the audience support for broadcast, essentially changing the playing field in the broadcast versus streaming competition. “The broadcasters leading the transition have an ambitious goal  of launching ATSC 3.0 service in more than 60 markets across the country. Once we get there, more than 75% of all viewers will have access to next-gen TV signals,” says Noland. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0.0,160,2020,October_2020,26,"Parlez Vous …? “Imagine, for example, that you live in a community that’s a very heterogeneous community. You have multiple languages that are spoken throughout your market area, and you may have one or two major languages. What you might do is put those major languages out over the air,” says Noland.",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,180,2020,October_2020,28,"Move to IP On one side of the coin, the biggest benefit of ATSC 3.0 is that it’s a new delivery method through which streaming developers can create apps to be datacasted or delivered on top of the broadcast ATSC 3.0 platform. It’s a very economical method of transporting large data files in a one-to-many system at a fraction of the cost. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,220,2020,October_2020,33,"Millicast is the only company proposing real-time implementation of the new AV1 codec in WebRTC since  mid-2019. With COVID-19, the interest for digital interaction has increased, placing real-time and low-latency codecs in a new light. Most of the codec ecosystem, including AV1, has been focusing on coding efficiency. Very little literature exists on real-time codecs, showing the difference between latency and throughput. Very recently, Cosmo published a milestone peer-reviewed study about the respective performances of H.264, VP8, VP9 and AV1, all in real-time mode (https://arxiv.org/abs/2009.14165).",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,300,2020,October_2020,48,"Through most of the video, accuracy is quite good and only a second or two behind the audio, which was impressive. There are some instances where the transcription falls behind, after which the system catches up with an explosion of text that’s a bit hard to follow (see around 1:24). Note that if you’re working within a specific industry with unique jargon, you can enter a North American Industry Classification System (NAICS) code to increase transcription accuracy for specific terms and acronyms, which I did not try. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,60,2020,September_2020,11,"• Encoding and transcoding for content  Whether you’re an experienced media company searching  • Origin packager segmentation for custom media technology development, a broadcaster  • Content management systems who needs IP delivery, or a content provider who needs  • Content protection with DRM  help, these are a few examples of how we’re working  • Customer registration with large and small companies to adjust to the new  • Scheduling 24/7 playout work practices so many people are dealing with.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,80,2020,September_2020,13,"Running a live linear channel can work for any content library. Evergreen content for educational, religious, or  entertainment-focused formats can all run as a 24/7 stream. One example is the ability to rebroadcast Zoom events. Another example might be sport events like surfing, wrestling, or even adventure sports that have captive audiences who want to watch archived content. ",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,100,2020,September_2020,14,"ABOUT TULIX Tulix is a Streaming Technology Incubator headquartered in Atlanta, Georgia, with data centers across both North America and Europe. Notable for their innovative and award winning Multi CDN, Tulix have a number of internet firsts to their name, including one of the first ever live streaming broadcasts from the 1996 Summer Olympic games. Today, 24 years later, they offer a wide variety of online video solutions, such as; live and linear streaming, OTT, VOD, CDN, Cloud Playout, DRM, Monetization Engines, and Application Development. Some of their most recent deployments comprise of; 4K HDR live, 8K HDR playout, and native LG applications. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,120,2020,September_2020,19,"Satellite, cable, and telco operators are increasingly using OTT delivery to supplement and even replace traditional media delivery methods. Understanding the value in leveraging the public internet to spin up and provide full-featured bidirectional services, these operators are deploying  new OTT channels in significant numbers.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,140,2020,September_2020,21,"In light and extra-light monitoring mode, the input source is continually probed and analyzed for errors, but video is not fully decoded and cannot be displayed in real time in a tile of the mosaic output. The TAG system achieves greater efficiency in these modes by decoding just part of the frames (in short intervals between each decoded frame), rather than every frame of the video. This is enough to detect the presence of the video, but not to display it in real time.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,160,2020,September_2020,24,"TAG customers are taking advantage of the software’s unique capabilities and flexibility, along with the Zer0Friction approach, to expand their OTT services in remarkable ways. Some of these clients are launching thousands of channels in the OTT environment, with plans for even more expansion down the road. The Adaptive Monitoring capability of TAG software is a critical enabler of these large-scale OTT deployments, where it’s only feasible to monitor a fraction of the overall total in real time. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0.0,220,2020,September_2020,32,"Today, companies have moved past “How do we do this?” and are now trying to understand what is profitable, said Lepke. “Our customers are coming back to us and asking, ‘Which of my ad partners, which of my SSAI ad decisioning partners is performing best? What are the profitability metrics that we can see across all of our content?’” ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0.0,320,2020,September_2020,47,"“Some cities, believe it or not, still don’t stream or broadcast their meetings,” Anderson says. “In some cases, it’s a very small system, a couple of cameras on a tripod, and a small switcher somewhere either in the back of the chambers or in a room. So, we’ll come in and put in a whole new system, or just forklift out an old system and replace it. When we put in a BroadcastManager system, we own it, we maintain it 24/7, and the city pays us a license fee. Some cities have a television department, and that works well for them, but other cities really don’t want to be in the business of television. They’re in the business of government.” ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
0.0,340,2020,September_2020,50,"Dayglo Presents and FANS continue to refine this process with the likelihood of a long stretch of distanced and remote production looming ahead, because in their business, literally, the show must go on. “We’re super- psyched” about the new networked setup, Healey says. “It’s less people in the room, and it gives us a lot of control over what we can do, and what we can deliver well.”",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,60,2021,April-May-2021,7,"An attractive hybrid approach would be to use peer-to-peer (P2P) streaming, in which students would share among themselves video data that has traversed the firewall instead of fetching it through the firewall each time.Since educational video tends to be viewed in batches as cohorts of students go through the course, it lends itself very well to this model, as does China’s network architecture, in which P2P is a proven technology of platforms like PPTV and PPS.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,160,2021,April-May-2021,23,"For example, government/municipal managers—city, county, state, and Federal—know now that failing to update accessibility is costly. ADA compliance lawsuits are steadily increasing with 140+ lawsuits filed against municipalities since 2011 for accessibility non-compliance. Legal action on the Federal level in 2018 alone saw 2,258 suits. A $75,000 fine can be levied in these cases for a first infraction and can escalate to $150,000 for additional violations. Coronavirus’ impact on municipal meetings and their rapid adoption of live streaming video has made ADA compliance all the more urgent.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
0.0,180,2021,April-May-2021,25,"It’s critical to have visibility and correlation of ads throughout  Find out more at go2sm.com/telestreamdai an ABR network to protect ad revenues and ensure there are no  missed opportunities.That is exactly what the Telestream DAI  monitoring solution is built for.Telestream’s video management  system, iVMS ASM, collects monitoring data from our probing  technologies—the Inspector LIVE, Sentry, and Surveyor ABR  family.They perform ad-insert data correlation between  source, origin, and CDN locations, enabling operations teams  to dynamically visualize performance of the ad workflow and  identify issues fast.Telestream’s DAI solution not only monitors  and provides a real-time health status; it also includes analytical  data such as expected vs.actual avail times, avail minutes per hour,  ABOUT TELESTREAMFor over 20 years, Telestream® has been at the forefront of innovation in the digital video industry.The company develops products for media processing and workflow orchestration; live capture, streaming, production, video quality assurance, archive and content management; and video and audio test solutions that make it possible to reliably get video content to any audience regardless of how it is created, distributed or viewed.Telestream solutions are available on premises or in the cloud as well as in hybrid combinations.Telestream is privately held with corporate headquarters located in Nevada City, California and Westwood, Massachusetts.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0.0,60,2021,April-May-2021,7,"An attractive hybrid approach would be to use peer-to-peer (P2P) streaming, in which students would share among themselves video data that has traversed the firewall instead of fetching it through the firewall each time.Since educational video tends to be viewed in batches as cohorts of students go through the course, it lends itself very well to this model, as does China’s network architecture, in which P2P is a proven technology of platforms like PPTV and PPS.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,160,2021,April-May-2021,23,"For example, government/municipal managers—city, county, state, and Federal—know now that failing to update accessibility is costly. ADA compliance lawsuits are steadily increasing with 140+ lawsuits filed against municipalities since 2011 for accessibility non-compliance. Legal action on the Federal level in 2018 alone saw 2,258 suits. A $75,000 fine can be levied in these cases for a first infraction and can escalate to $150,000 for additional violations. Coronavirus’ impact on municipal meetings and their rapid adoption of live streaming video has made ADA compliance all the more urgent.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
0.0,180,2021,April-May-2021,25,"It’s critical to have visibility and correlation of ads throughout  Find out more at go2sm.com/telestreamdai an ABR network to protect ad revenues and ensure there are no  missed opportunities.That is exactly what the Telestream DAI  monitoring solution is built for.Telestream’s video management  system, iVMS ASM, collects monitoring data from our probing  technologies—the Inspector LIVE, Sentry, and Surveyor ABR  family.They perform ad-insert data correlation between  source, origin, and CDN locations, enabling operations teams  to dynamically visualize performance of the ad workflow and  identify issues fast.Telestream’s DAI solution not only monitors  and provides a real-time health status; it also includes analytical  data such as expected vs.actual avail times, avail minutes per hour,  ABOUT TELESTREAMFor over 20 years, Telestream® has been at the forefront of innovation in the digital video industry.The company develops products for media processing and workflow orchestration; live capture, streaming, production, video quality assurance, archive and content management; and video and audio test solutions that make it possible to reliably get video content to any audience regardless of how it is created, distributed or viewed.Telestream solutions are available on premises or in the cloud as well as in hybrid combinations.Telestream is privately held with corporate headquarters located in Nevada City, California and Westwood, Massachusetts.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0.0,60,2021,January-February-2021,8,"The second rule is that standard-based codecs can forget playback without browsers owned by Google and Mozilla and perhaps Microsoft.Though Google never followed through on its 2011 promise to remove H.264 playback from Chrome (go2sm.com/chromeh264), Google has refused to integrate HEVC playback in any version of Chrome, even on devices where Google could leverage existing HEVC decoding on the system without paying a royalty.Ditto for Mozilla.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,80,2021,January-February-2021,13,"There has been lots of discussion in the industry about how much money media companies have spent to get a streaming service to market.The lion’s share of those dollars is in content acquisition, but there is also a significant investment required for reliable delivery at scale.Can Streaming Global’s delivery pipeline help on the cost of delivery, while still maintaining reliability at scale?",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,120,2021,January-February-2021,19,"“To win and get back onto  the field, outside of M&A activity,  these services need to forge new partnerships to deliver ever stronger and more robust consumer value propositions while also delivering scale against platform, content and marketing investment.  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,240,2021,January-February-2021,33,"AD STANDARDIZATION Figuring out the best approach both from an ad stack and ad delivery perspective remains a challenge. “This is not getting any simpler,” said Allen. “All these things need to work together so you can decision across them in a unified manner. … I think about [interoperability] a lot and talk about it with the team every day. I’m making sure that the programmers and the advertisers have a scaled opportunity across all of these devices. There is a lot of fragmentation, and there are still these kinds of business impediments based on how you’ve negotiated with a platform or how some of the platforms are holding their data back.” ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
0.0,280,2021,January-February-2021,40,"The Next Level There are several higher-end cloud solutions available for producers who do a lot of cloudbased production.These include Dazzl, TVU Networks, Gnural Net’s LiveToAir, Streamix, and Sony Virtual Production.As I mentioned before, there are also solutions that push desktop apps into the cloud. But these higher-end solutions come with significantly higher prices as well. If you don’t see a price listed and you have to inquire about the cost, you know it’s likely to be substantial. It also takes time to configure these solutions to your liking. But when they are fully set up, they offer considerably more nuanced control of every step of the production compared to the mid-tier cloudbased solutions. Be sure you have the time to see if it’s worth it for your client(s).",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,320,2021,January-February-2021,46,"VR and AR require bandwidth between 20Mbps and 30Mbps and can therefore be consumed in a stadium without an HMD, which Harmonic believes will be a popular use case.Multi-view, multicam, and multi-game HD video, which will also require 20Mbps, has been demonstrated at the RG Lab with France Télévisions.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,340,2021,January-February-2021,48,"Spatial computing, as defined by Magic Leap, “allows digital content to interact with its physical surroundings and people to interact with content seamlessly, without the limits of a screen.” The company is bringing this forward by running spatial computing on the 5G infrastructure of partners such as Japan’s NTT DOCOMO.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,60,2021,January-February-2021,8,"The second rule is that standard-based codecs can forget playback without browsers owned by Google and Mozilla and perhaps Microsoft.Though Google never followed through on its 2011 promise to remove H.264 playback from Chrome (go2sm.com/chromeh264), Google has refused to integrate HEVC playback in any version of Chrome, even on devices where Google could leverage existing HEVC decoding on the system without paying a royalty.Ditto for Mozilla.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,80,2021,January-February-2021,13,"There has been lots of discussion in the industry about how much money media companies have spent to get a streaming service to market.The lion’s share of those dollars is in content acquisition, but there is also a significant investment required for reliable delivery at scale.Can Streaming Global’s delivery pipeline help on the cost of delivery, while still maintaining reliability at scale?",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,120,2021,January-February-2021,19,"“To win and get back onto  the field, outside of M&A activity,  these services need to forge new partnerships to deliver ever stronger and more robust consumer value propositions while also delivering scale against platform, content and marketing investment.  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,240,2021,January-February-2021,33,"AD STANDARDIZATION Figuring out the best approach both from an ad stack and ad delivery perspective remains a challenge. “This is not getting any simpler,” said Allen. “All these things need to work together so you can decision across them in a unified manner. … I think about [interoperability] a lot and talk about it with the team every day. I’m making sure that the programmers and the advertisers have a scaled opportunity across all of these devices. There is a lot of fragmentation, and there are still these kinds of business impediments based on how you’ve negotiated with a platform or how some of the platforms are holding their data back.” ",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
0.0,280,2021,January-February-2021,40,"The Next Level There are several higher-end cloud solutions available for producers who do a lot of cloudbased production.These include Dazzl, TVU Networks, Gnural Net’s LiveToAir, Streamix, and Sony Virtual Production.As I mentioned before, there are also solutions that push desktop apps into the cloud. But these higher-end solutions come with significantly higher prices as well. If you don’t see a price listed and you have to inquire about the cost, you know it’s likely to be substantial. It also takes time to configure these solutions to your liking. But when they are fully set up, they offer considerably more nuanced control of every step of the production compared to the mid-tier cloudbased solutions. Be sure you have the time to see if it’s worth it for your client(s).",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,320,2021,January-February-2021,46,"VR and AR require bandwidth between 20Mbps and 30Mbps and can therefore be consumed in a stadium without an HMD, which Harmonic believes will be a popular use case.Multi-view, multicam, and multi-game HD video, which will also require 20Mbps, has been demonstrated at the RG Lab with France Télévisions.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0
0.0,340,2021,January-February-2021,48,"Spatial computing, as defined by Magic Leap, “allows digital content to interact with its physical surroundings and people to interact with content seamlessly, without the limits of a screen.” The company is bringing this forward by running spatial computing on the 5G infrastructure of partners such as Japan’s NTT DOCOMO.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,40,2021,July-August-2021,4,"I raised these issues with David Ronca, Face book’s director of video encoding and the former director of encoding technologies at Netflix. He responded, “As I understand it, SVTHEVC and SVT-VP9 were designed for live encoding, and [are] not really useful for other use cases. The threading performance is nearly linear, which means more cores = much faster encodes. Other codecs are not as efficient with many threads. SVT-AV1 performs very favorably to libaom, and delivers solid gains all  the way into x264 computational complexity. We  (the SVT community) feel very good about SVT- AV1, and are continuing to invest in it. It’s among the top most well-designed encoders.”",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,80,2021,July-August-2021,12,"The streaming video industry, though, has stripped a lot of that away and reduced delivery to just a technology process. When people within the streaming industry talk about delivery, they are really just concerned with protocols and network transit. And although those are important parts of providing a great streaming experience, they are only just one aspect of delivering such a service. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,100,2021,July-August-2021,15,"In fact, many broadcasters only utilize mobile teams and fly-away kits for smaller events due to the enormous resource savings a team of journalists with laptops can achieve compared to traditional OB trucks. Mobile teams are a vital secondary or backup source of content in regions where there may be uncertainty around sufficient satellite or terrestrial connectivity needed for a live feed. With only an Internet connection and a solution like Media Shuttle, mobile teams can transfer footage back to permanent facilities without technical assistance. Even in remote places, intelligent file acceleration solutions make the most of any Internet connection. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,120,2021,July-August-2021,20,"“The difference between capital expense and operational expense, that’s really what a large part of this is. I mean the buy-in and the education that you need to do with the nontechnical staff in your company is probably just as important as anything else,” said Field. “My CFO has got to understand what I’m talking about when I said that I’m going to do things differently and, hopefully, I’m going to bring in good news, and he’s going to be happy—but I could also bring in very bad news if we don’t do it right.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,140,2021,July-August-2021,22,"Another important consideration is security.“You have to be aware of what is involved from an InfoSec perspective in the cloud, versus what was in the data center, which was a closed environment.In the cloud, you’re in a shared tenant space, so having to secure the sources and everything was also a pretty big challenge for us,” said Paranandi.“It’s a different set of tools.It’s a different set of processes and a different level of expertise on the cloud when it comes to InfoSec.So we had to almost, I wouldn’t say rebuild, but retrain and build the security team for the cloud.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,160,2021,July-August-2021,25,"One thing TCP doesn’t do very well, though —at least at sub-second latencies needed for time-sensitive data such as audio and video streaming or interactive audio- or videoconferencing—is address errors quickly enough to request that time-sensitive data be retransmitted. If you think about early webpages, in which text would render first and inline images (GIFs or JPGs) would build slowly, the added second or two for errors to be corrected in loading those inline images was acceptable to  consumers. For live, low-latency video delivery, though, any delay is unacceptable and highly inefficient. In fact, for scenarios like live sports, many TCP requests to retransmit certain packets end up being a waste of time, as the video frame those packets would be a part of have long since been shown—sometimes with glitches where the errors occurred—before the retransmitted packets arrive and are promptly abandoned.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,180,2021,July-August-2021,27,"On the flip side, the oldest streaming protocol, Real-Time Transport Protocol (RTP), on which some of the more modern interactive video solutions, such as WebRTC, are based, is inherently UDP-native.Add to that solutions that encompass some form of error correction, such as SRT, which are designed from the ground up using UDP.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,200,2021,July-August-2021,29,"Another advantage of the cloud is that it enables you to have a distributed workflow for your operators. We’ve all been developing distributed workflows for a year because we had to, since the pandemic pushed us further into decentralized production than we would have gone in 5 or 10 years.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,220,2021,July-August-2021,32,"The Parsec GUI is probably the most popular, simply because it’s free.It’s also a great piece of software for providing real-time performance and great video quality.That said, it’s a little bit harder to get Parsec working in the cloud environment when using certain resolutions.Parsec is probably bigger in the esports world than in other verticals, largely because it caught on there first.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
0.0,40,2021,July-August-2021,4,"I raised these issues with David Ronca, Face book’s director of video encoding and the former director of encoding technologies at Netflix. He responded, “As I understand it, SVTHEVC and SVT-VP9 were designed for live encoding, and [are] not really useful for other use cases. The threading performance is nearly linear, which means more cores = much faster encodes. Other codecs are not as efficient with many threads. SVT-AV1 performs very favorably to libaom, and delivers solid gains all  the way into x264 computational complexity. We  (the SVT community) feel very good about SVT- AV1, and are continuing to invest in it. It’s among the top most well-designed encoders.”",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,80,2021,July-August-2021,12,"The streaming video industry, though, has stripped a lot of that away and reduced delivery to just a technology process. When people within the streaming industry talk about delivery, they are really just concerned with protocols and network transit. And although those are important parts of providing a great streaming experience, they are only just one aspect of delivering such a service. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,100,2021,July-August-2021,15,"In fact, many broadcasters only utilize mobile teams and fly-away kits for smaller events due to the enormous resource savings a team of journalists with laptops can achieve compared to traditional OB trucks. Mobile teams are a vital secondary or backup source of content in regions where there may be uncertainty around sufficient satellite or terrestrial connectivity needed for a live feed. With only an Internet connection and a solution like Media Shuttle, mobile teams can transfer footage back to permanent facilities without technical assistance. Even in remote places, intelligent file acceleration solutions make the most of any Internet connection. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.0,120,2021,July-August-2021,20,"“The difference between capital expense and operational expense, that’s really what a large part of this is. I mean the buy-in and the education that you need to do with the nontechnical staff in your company is probably just as important as anything else,” said Field. “My CFO has got to understand what I’m talking about when I said that I’m going to do things differently and, hopefully, I’m going to bring in good news, and he’s going to be happy—but I could also bring in very bad news if we don’t do it right.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
